"mukey","cokey","comppct_r","compname"
460705,14607305,4,"Lyonsville"
460705,14607306,4,"Jiggs"
460705,14607307,4,"McCarthy"
460706,14608690,85,"Cohasset"
460706,14608691,5,"Aiken"
460706,14608692,4,"Lyonsville"
460706,14608693,5,"McCarthy"
460706,14608694,1,"Nanny"
460707,14607308,85,"Cohasset"
460707,14607309,3,"McCarthy"
460707,14607310,4,"Jiggs"
460707,14607311,4,"Lyonsville"
460707,14607312,4,"Aiken"
460708,14607313,85,"Colluvial land"
460708,14607314,3,"Iron Mountain"
460708,14607315,3,"McCarthy"
460708,14607316,3,"Supan"
460708,14607317,3,"Toomes"
460708,14607318,3,"Windy"
460709,14607319,85,"Colluvial land"
460709,14607320,2,"Hugo"
460709,14607321,2,"Josephine"
460709,14607322,2,"Los Gatos"
460709,14607323,3,"Maymen"
460709,14607324,3,"Sheetiron"
460709,14607325,3,"Tyson"
460710,14607326,85,"Columbia"
460710,14607327,10,"Unnamed"
460710,14607328,5,"Zamora"
460711,14607329,85,"Columbia"
460711,14607330,10,"Unnamed"
460711,14607331,5,"Zamora"
2766068,14607139,85,"Cohasset"
2766068,14607140,6,"Aiken"
2766068,14607141,3,"Lyonsville"
2766068,14607142,4,"McCarthy"
2766068,14607143,2,"Nanny"
460712,14607332,85,"Columbia"
460712,14607333,10,"Unnamed"
460712,14607334,5,"Cortina"
460713,14607335,85,"Columbia"
460713,14607336,10,"Unnamed"
460713,14607337,5,"Zamora"
2766069,14607144,85,"Cohasset"
2766069,14607145,5,"Aiken"
2766069,14607146,5,"Lyonsville"
2766069,14607147,5,"McCarthy"
460714,14607338,85,"Columbia"
460714,14607339,10,"Unnamed"
460714,14607340,5,"Zamora"
460715,14607341,85,"Columbia"
460715,14607342,5,"Unnamed"
460715,14607343,5,"Unnamed"
460715,14607344,5,"Zamora"
460716,14607345,85,"Columbia"
460716,14607346,5,"Unnamed"
460716,14607347,5,"Zamora"
460716,14607348,5,"Unnamed"
2766076,14607148,90,"Colluvial land"
2766076,14607149,10,"Unnamed"
460717,14607349,85,"Columbia"
460717,14607350,10,"Unnamed"
460717,14607351,5,"Zamora"
460718,14607352,25,"Columbia"
460718,14607353,25,"Columbia"
460718,14607354,25,"Riverwash"
460718,14607355,10,"Unnamed"
460718,14607356,5,"Zamora"
460718,14607357,5,"Maywood"
460718,14607358,5,"Cortina"
460719,14607359,85,"Cone"
460719,14607360,10,"Inskip"
460719,14607361,5,"Guenoc"
460720,14607362,85,"Cone"
460720,14607363,10,"Inskip"
460720,14607364,5,"Guenoc"
460721,14608726,85,"Corning"
460721,14608727,5,"Unnamed"
460721,14608728,5,"Redding"
460721,14608729,2,"Red Bluff"
460721,14608730,3,"Newville"
460722,14608731,85,"Corning"
460722,14608732,2,"Unnamed"
460722,14608733,6,"Newville"
460722,14608734,7,"Redding"
460723,14607365,40,"Corning"
460723,14607366,40,"Newville"
460723,14607367,10,"Redding"
460723,14607368,10,"Red Bluff"
460724,14607369,40,"Corning"
460724,14607370,40,"Redding"
460724,14607371,2,"Unnamed"
460724,14607372,5,"Unnamed"
460724,14607373,8,"Newville"
460725,14608597,85,"Cortina"
460725,14608598,5,"Riverwash"
460725,14608599,2,"Arbuckle"
460725,14608600,3,"Maywood"
460725,14608601,3,"Orland"
460725,14608602,2,"Yolo"
460726,14607374,85,"Cortina"
460726,14607375,5,"Riverwash"
460726,14607376,10,"Unnamed"
460727,14607377,85,"Cortina"
460727,14607378,5,"Riverwash"
460727,14607379,10,"Unnamed"
460728,14607380,40,"Cortina"
460728,14607381,30,"Cortina"
460728,14607382,10,"Riverwash"
460728,14607383,5,"Unnamed"
460728,14607384,10,"Maywood"
460728,14607385,1,"Yolo"
460728,14607386,4,"Orland"
460729,14607387,85,"Dibble"
460729,14607388,10,"Newville"
460729,14607389,5,"Redding"
460730,14608735,85,"Dibble"
460730,14608736,10,"Newville"
460730,14608737,5,"Redding"
460731,14607390,50,"Dibble"
460731,14607391,30,"Gullied land"
460731,14607392,10,"Newville"
460731,14607393,10,"Redding"
460732,14607394,50,"Dibble"
460732,14607395,30,"Gullied land"
460732,14607396,10,"Newville"
460732,14607397,10,"Redding"
460733,14607398,60,"Dibble"
460733,14607399,20,"Newville"
460733,14607400,10,"Unnamed"
460733,14607401,10,"Redding"
460734,14607402,50,"Dibble"
460734,14607403,30,"Newville"
460734,14607404,10,"Unnamed"
460734,14607405,10,"Redding"
460735,14607406,60,"Dibble"
460735,14607407,20,"Newville"
460735,14607408,10,"Gullied land"
460735,14607409,10,"Unnamed"
460736,14607410,60,"Dibble"
460736,14607411,20,"Newville"
460736,14607412,10,"Gullied land"
460736,14607413,10,"Unnamed"
460737,14607414,85,"Dubakella"
460737,14607415,5,"Henneke"
460737,14607416,5,"Neuns"
460737,14607417,5,"Sheetiron"
460738,14607418,85,"Dubakella"
460738,14607419,5,"Henneke"
460738,14607420,5,"Sheetiron"
460738,14607421,5,"Neuns"
460739,14607422,85,"Elam"
460739,14607423,10,"Childs"
460739,14607424,5,"Chummy"
460740,14607425,85,"Elam"
460740,14607426,5,"Chummy"
460740,14607427,10,"Childs"
460741,14607428,85,"Elam variant"
460741,14607429,5,"Chummy"
460741,14607430,10,"Unnamed"
460742,14607431,85,"Farwell"
460742,14607432,8,"Los Robles"
460742,14607433,7,"Vina"
460743,14607434,85,"Forward"
460743,14607435,5,"Cohasset"
460743,14607436,5,"Jiggs"
460743,14607437,5,"Manton"
460744,14607438,85,"Goulding"
460744,14607439,3,"Henneke"
460744,14607440,4,"Los Gatos"
460744,14607441,4,"Maymen"
460744,14607442,4,"Stonyford"
460745,14607443,85,"Goulding"
460745,14607444,3,"Henneke"
460745,14607445,4,"Los Gatos"
460745,14607446,4,"Maymen"
460745,14607447,4,"Stonyford"
460746,14607448,85,"Guenoc"
460746,14607449,7,"Toomes"
460746,14607450,8,"Cohasset"
460747,14608718,85,"Guenoc"
460747,14608719,8,"Toomes"
460747,14608720,7,"Rock outcrop"
1403684,14608432,100,"Gravel pits"
460748,14607451,85,"Guenoc"
460748,14607452,7,"Cohasset"
460748,14607453,8,"Toomes"
460749,14607454,85,"Guenoc"
460749,14607455,8,"Toomes"
460749,14607456,7,"Rock land"
460750,14607457,85,"Henneke"
460750,14607458,3,"Dubakella"
460750,14607459,3,"Goulding"
460750,14607460,3,"Los Gatos"
460750,14607461,3,"Maymen"
460750,14607462,3,"Stonyford"
460751,14607463,85,"Henneke"
460751,14607464,3,"Dubakella"
460751,14607465,3,"Goulding"
460751,14607466,3,"Los Gatos"
460751,14607467,3,"Maymen"
460751,14607468,3,"Stonyford"
460752,14607469,85,"Henneke"
460752,14607470,10,"Unnamed"
460752,14607471,5,"Dubakella"
460753,14607472,85,"Henneke"
460753,14607473,10,"Unnamed"
460753,14607474,5,"Dubakella"
460754,14607475,85,"Hillgate"
460754,14607476,5,"Tehama"
460754,14607477,5,"Arbuckle"
460754,14607478,5,"Kimball"
460755,14607479,85,"Hillgate"
460755,14607480,5,"Arbuckle"
460755,14607481,5,"Tehama"
460755,14607482,5,"Kimball"
460756,14607483,85,"Hillgate"
460756,14607484,4,"Arbuckle"
460756,14607485,3,"Tehama"
460756,14607486,4,"Lodo"
460756,14607487,4,"Millsholm"
460757,14607488,85,"Hillgate"
460757,14607489,5,"Unnamed"
460757,14607490,5,"Unnamed"
460757,14607491,3,"Arbuckle"
460757,14607492,2,"Tehama"
460758,14607493,85,"Hillgate"
460758,14607494,5,"Unnamed"
460758,14607495,5,"Unnamed"
460758,14607496,3,"Arbuckle"
460758,14607497,2,"Tehama"
460759,14607498,60,"Hillgate"
460759,14607499,20,"Lodo"
460759,14607500,10,"Tehama"
460759,14607501,10,"Millsholm"
460760,14607502,60,"Hillgate"
460760,14607503,20,"Millsholm"
460760,14607504,10,"Lodo"
460760,14607505,10,"Tehama"
460761,14607506,85,"Hugo"
460761,14607507,2,"Cohasset"
460761,14607508,4,"Josephine"
460761,14607509,3,"Los Gatos"
460761,14607510,2,"McCarthy"
460761,14607511,4,"Neuns"
460762,14607512,85,"Hugo"
460762,14607513,3,"Cohasset"
460762,14607514,5,"Josephine"
460762,14607515,2,"McCarthy"
460762,14607516,5,"Neuns"
460763,14607517,85,"Hulls"
460763,14607518,1,"Los Gatos"
460763,14607519,3,"Maymen"
460763,14607520,5,"Sheetiron"
460763,14607521,3,"Tyson"
460763,14607522,3,"Sheetiron"
460764,14607523,85,"Hulls"
460764,14607524,3,"Los Gatos"
460764,14607525,4,"Maymen"
460764,14607526,4,"Tyson"
460764,14607527,4,"Sheetiron"
460765,14607528,85,"Hulls"
460765,14607529,3,"Los Gatos"
460765,14607530,4,"Maymen"
460765,14607531,4,"Tyson"
460765,14607532,4,"Sheetiron"
460766,14608741,85,"Inks"
460766,14608742,8,"Toomes"
460766,14608743,7,"Tuscan"
460767,14608738,85,"Inks"
460767,14608739,10,"Tuscan"
460767,14608740,5,"Rock outcrop"
460768,14607533,60,"Inskip"
460768,14607534,25,"Rock outcrop"
460768,14607535,10,"Cone"
460768,14607536,5,"Rockland"
460769,14607537,60,"Inskip"
460769,14607538,25,"Rock outcrop"
460769,14607539,10,"Cone"
460769,14607540,5,"Rockland"
460770,14607541,60,"Inskip"
460770,14607542,25,"Rock outcrop"
460770,14607543,5,"Cohasset"
460770,14607544,5,"Cone"
460770,14607545,5,"Lyonsville"
460771,14607546,60,"Inskip"
460771,14607547,25,"Rock outcrop"
460771,14607548,5,"Cohasset"
460771,14607549,5,"Cone"
460771,14607550,5,"Lyonsville"
460772,14607551,75,"Iron Mountain"
460772,14607552,10,"Rock outcrop"
460772,14607553,3,"Cohasset"
460772,14607554,5,"McCarthy"
460772,14607555,4,"Supan"
460772,14607556,3,"Rockland"
460773,14607557,75,"Iron Mountain"
460773,14607558,10,"Rock outcrop"
460773,14607559,3,"Cohasset"
460773,14607560,5,"McCarthy"
460773,14607561,4,"Supan"
460773,14607562,3,"Rockland"
460774,14607563,75,"Iron Mountain"
460774,14607564,10,"Rock outcrop"
460774,14607565,2,"Cohasset"
460774,14607566,5,"McCarthy"
460774,14607567,4,"Supan"
460774,14607568,4,"Rockland"
460775,14607569,85,"Iron Mountain"
460775,14607570,5,"Cohasset"
460775,14607571,5,"McCarthy"
460775,14607572,5,"Supan"
460776,14607573,30,"Iron Mountain"
460776,14607574,30,"Supan"
460776,14607575,15,"Rock outcrop"
460776,14607576,10,"Cohasset"
460776,14607577,10,"McCarthy"
460776,14607578,5,"Rockland"
460777,14607579,85,"Jiggs"
460777,14607580,5,"Cohasset"
460777,14607581,5,"Forward"
460777,14607582,5,"Lyonsville"
460778,14607583,85,"Jiggs"
460778,14607584,5,"Cohasset"
460778,14607585,5,"Forward"
460778,14607586,5,"Lyonsville"
460779,14607587,85,"Jiggs"
460779,14607588,5,"Cohasset"
460779,14607589,5,"Forward"
460779,14607590,5,"Lyonsville"
460780,14607591,85,"Jiggs"
460780,14607592,5,"Cohasset"
460780,14607593,5,"Forward"
460780,14607594,5,"Lyonsville"
460781,14607595,85,"Jiggs"
460781,14607596,5,"Cohasset"
460781,14607597,5,"Forward"
460781,14607598,5,"Lyonsville"
460782,14607599,85,"Jiggs"
460782,14607600,5,"Lyonsville"
460782,14607601,5,"Forward"
460782,14607602,5,"Cohasset"
460783,14607603,85,"Josephine"
460783,14607604,3,"Los Gatos"
460783,14607605,3,"Maymen"
460783,14607606,3,"Tyson"
460783,14607607,3,"Sheetiron"
460783,14607608,3,"Hugo"
460784,14607609,85,"Josephine"
460784,14607610,3,"Los Gatos"
460784,14607611,3,"Maymen"
460784,14607612,3,"Tyson"
460784,14607613,3,"Sheetiron"
460784,14607614,3,"Hugo"
460785,14607615,85,"Josephine"
460785,14607616,3,"Los Gatos"
460785,14607617,3,"Maymen"
460785,14607618,3,"Tyson"
460785,14607619,3,"Sheetiron"
460785,14607620,3,"Hugo"
460786,14607621,85,"Josephine"
460786,14607622,3,"Tyson"
460786,14607623,3,"Sheetiron"
460786,14607624,3,"Maymen"
460786,14607625,3,"Los Gatos"
460786,14607626,3,"Hugo"
460787,14607627,60,"Josephine"
460787,14607628,20,"Sheetiron"
460787,14607629,10,"Unnamed"
460787,14607630,5,"Los Gatos"
460787,14607631,5,"Hugo"
460788,14607632,60,"Josephine"
460788,14607633,20,"Sheetiron"
460788,14607634,10,"Unnamed"
460788,14607635,5,"Los Gatos"
460788,14607636,5,"Hugo"
460789,14607637,85,"Keefers"
460789,14607638,3,"Anita"
460789,14607639,6,"Tuscan"
460789,14607640,6,"Los Robles"
460790,14607641,85,"Keefers"
460790,14607642,3,"Anita"
460790,14607643,6,"Tuscan"
460790,14607644,6,"Los Robles"
460791,14607645,85,"Keefers"
460791,14607646,3,"Anita"
460791,14607647,6,"Tuscan"
460791,14607648,6,"Los Robles"
460792,14607649,85,"Keefers"
460792,14607650,3,"Anita"
460792,14607651,10,"Riverwash"
460792,14607652,2,"Unnamed"
460793,14607653,85,"Kimball"
460793,14607654,2,"Unnamed"
460793,14607655,13,"Perkins"
460794,14607656,85,"Kimball"
460794,14607657,10,"Perkins"
460794,14607658,5,"Corning"
460795,14607659,85,"Kimball"
460795,14607660,2,"Unnamed"
460795,14607661,4,"Corning"
460795,14607662,3,"Hillgate"
460795,14607663,3,"Moda"
460795,14607664,3,"Perkins"
460796,14607665,85,"Kimball"
460796,14607666,4,"Corning"
460796,14607667,4,"Hillgate"
460796,14607668,3,"Moda"
460796,14607669,4,"Perkins"
460797,14607670,85,"Laniger"
460797,14607671,8,"Inks"
460797,14607672,7,"Tuscan"
460798,14607673,85,"Laniger"
460798,14607674,8,"Newville"
460798,14607675,7,"Tuscan"
460799,14607676,85,"Laniger"
460799,14607677,8,"Newville"
460799,14607678,7,"Tuscan"
460800,14607679,85,"Laniger"
460800,14607680,10,"Tuscan"
460800,14607681,5,"Newville"
2766077,14607150,85,"Lodo"
2766077,14607151,5,"Gaviota"
2766077,14607152,5,"Millsholm"
2766077,14607153,5,"Sehorn"
2766078,14607154,85,"Lodo"
2766078,14607155,5,"Gaviota"
2766078,14607156,5,"Millsholm"
2766078,14607157,5,"Sehorn"
460801,14608628,40,"Lodo"
460801,14608629,40,"Maymen"
460801,14608630,10,"Unnamed"
460801,14608631,10,"Millsholm"
460802,14607682,40,"Lodo"
460802,14607683,40,"Maymen"
460802,14607684,10,"Unnamed"
460802,14607685,10,"Millsholm"
460803,14608632,40,"Lodo"
460803,14608633,40,"Millsholm"
460803,14608634,10,"Unnamed"
460803,14608635,10,"Millsap"
460804,14608640,40,"Lodo"
460804,14608641,40,"Millsholm"
460804,14608642,10,"Unnamed"
460804,14608643,10,"Millsap"
460805,14608636,40,"Lodo"
460805,14608637,40,"Millsholm"
460805,14608638,10,"Unnamed"
460805,14608639,10,"Millsap"
460806,14608744,85,"Los Gatos"
460806,14608745,4,"Josephine"
460806,14608746,4,"Maymen"
460806,14608747,3,"Parrish"
460806,14608748,4,"Tyson"
460807,14608721,85,"Los Gatos"
460807,14608722,4,"Josephine"
460807,14608723,4,"Maymen"
460807,14608724,3,"Parrish"
460807,14608725,4,"Tyson"
460808,14607686,40,"Los Gatos"
460808,14607687,40,"Maymen"
460808,14607688,10,"Unnamed"
460808,14607689,10,"Josephine"
460809,14607690,85,"Los Robles"
460809,14607691,8,"Vina"
460809,14607692,7,"Berrendos"
460810,14607693,85,"Los Robles"
460810,14607694,5,"Berrendos"
460810,14607695,5,"Molinos"
460810,14607696,5,"Vina"
460811,14607697,85,"Los Robles"
460811,14607698,5,"Berrendos"
460811,14607699,5,"Molinos"
460811,14607700,5,"Vina"
460812,14607701,85,"Los Robles"
460812,14607702,8,"Vina"
460812,14607703,7,"Molinos"
460813,14607704,40,"Lyonsville"
460813,14607705,40,"Cohasset"
460813,14607706,10,"Unnamed"
460813,14607707,10,"Jiggs"
460814,14607708,40,"Lyonsville"
460814,14607709,40,"Cohasset"
460814,14607710,10,"Unnamed"
460814,14607711,10,"Jiggs"
460815,14607712,40,"Lyonsville"
460815,14607713,40,"Jiggs"
460815,14607714,10,"Unnamed"
460815,14607715,10,"Cohasset"
460816,14607716,40,"Lyonsville"
460816,14607717,40,"Jiggs"
460816,14607718,10,"Unnamed"
460816,14607719,10,"Cohasset"
460817,14607720,40,"Lyonsville"
460817,14607721,40,"Jiggs"
460817,14607722,10,"Unnamed"
460817,14607723,10,"Cohasset"
460818,14607724,40,"Lyonsville"
460818,14607725,40,"Jiggs"
460818,14607726,10,"Unnamed"
460818,14607727,10,"Cohasset"
460819,14607728,40,"Lyonsville"
460819,14607729,40,"Jiggs"
460819,14607730,10,"Unnamed"
460819,14607731,10,"Cohasset"
460820,14607732,40,"Lyonsville"
460820,14607733,40,"Jiggs"
460820,14607734,10,"Unnamed"
460820,14607735,10,"Cohasset"
1403686,14608431,100,"Water"
460821,14607736,85,"Manton"
460821,14607737,7,"Forward"
460821,14607738,8,"Jiggs"
460822,14607739,85,"Masterson"
460822,14607740,8,"Sheetiron"
460822,14607741,7,"Yollabolly"
460823,14607742,40,"Maymen"
460823,14607743,40,"Lodo"
460823,14607744,10,"Unnamed"
460823,14607745,10,"Los Gatos"
460824,14607746,85,"Maywood"
460824,14607747,10,"Unnamed"
460824,14607748,3,"Cortina"
460824,14607749,2,"Yolo"
460825,14607750,85,"Maywood"
460825,14607751,10,"Unnamed"
460825,14607752,5,"Unnamed"
460826,14607753,85,"Maywood"
460826,14607754,10,"Unnamed"
460826,14607755,3,"Cortina"
460826,14607756,2,"Yolo"
2766079,14608590,85,"Millsholm"
2766079,14608591,8,"Gaviota"
2766079,14608592,7,"Millsap"
2766080,14607158,85,"Millsholm"
2766080,14607159,8,"Gaviota"
2766080,14607160,7,"Millsap"
460827,14607757,85,"Maywood"
460827,14607758,10,"Unnamed"
460827,14607759,2,"Arbuckle"
460827,14607760,1,"Hillgate"
460827,14607761,2,"Tehama"
460828,14607762,85,"Maywood"
460828,14607763,10,"Unnamed"
460828,14607764,2,"Arbuckle"
460828,14607765,1,"Hillgate"
460828,14607766,2,"Tehama"
460829,14607767,85,"Maywood"
460829,14607768,10,"Unnamed"
460829,14607769,3,"Cortina"
460829,14607770,2,"Yolo"
460830,14607771,85,"McCarthy"
460830,14607772,5,"Cohasset"
460830,14607773,5,"Jiggs"
460830,14607774,5,"Iron Mountain"
460831,14607775,85,"McCarthy"
460831,14607776,5,"Cohasset"
460831,14607777,5,"Jiggs"
460831,14607778,5,"Iron Mountain"
460832,14607779,85,"McCarthy"
460832,14607780,5,"Cohasset"
460832,14607781,5,"Jiggs"
460832,14607782,5,"Iron Mountain"
460833,14607783,85,"McCarthy"
460833,14607784,5,"Cohasset"
460833,14607785,5,"Jiggs"
460833,14607786,5,"Iron Mountain"
460834,14607787,85,"McCarthy"
460834,14607788,5,"Cohasset"
460834,14607789,5,"Jiggs"
460834,14607790,5,"Iron Mountain"
460835,14607791,40,"McCarthy"
460835,14607792,40,"Iron Mountain"
460835,14607793,10,"Unnamed"
460835,14607794,10,"Cohasset"
460836,14607795,85,"Millrace"
460836,14607796,5,"Vina"
460836,14607797,5,"Molinos"
460836,14607798,5,"Los Robles"
460837,14607799,85,"Millrace"
460837,14607800,5,"Vina"
460837,14607801,5,"Molinos"
460837,14607802,5,"Los Robles"
460838,14607803,30,"Millrace"
460838,14607804,30,"Millrace"
460838,14607805,15,"Riverwash"
460838,14607806,5,"Riverwash"
460838,14607807,5,"Unnamed"
460838,14607808,5,"Vina"
460838,14607809,5,"Molinos"
460838,14607810,5,"Los Robles"
460839,14607811,85,"Millsap"
460839,14607812,5,"Millsholm"
460839,14607813,5,"Sehorn"
460839,14607814,5,"Lodo"
2766103,14608569,85,"Millsap"
2766103,14608570,5,"Millsholm"
2766103,14608571,5,"Sehorn"
2766103,14608572,5,"Lodo"
2766124,14608573,85,"Millsap"
2766124,14608574,5,"Millsholm"
2766124,14608575,5,"Sehorn"
2766124,14608576,5,"Lodo"
460842,14608582,85,"Millsholm"
460842,14608583,5,"Lodo"
460842,14608584,5,"Millsap"
460842,14608585,5,"Sehorn"
460843,14608586,85,"Millsholm"
460843,14608587,5,"Lodo"
460843,14608588,5,"Millsap"
460843,14608589,5,"Sehorn"
460844,14607815,85,"Millsholm"
460844,14607816,5,"Lodo"
460844,14607817,5,"Millsap"
460844,14607818,5,"Sehorn"
460845,14608593,85,"Millsholm"
460845,14608594,8,"Rock outcrop"
460845,14608595,4,"Sehorn"
460845,14608596,3,"Contra Costa"
460846,14608644,70,"Millsholm"
460846,14608645,15,"Rock outcrop"
460846,14608646,10,"Sehorn"
460846,14608647,5,"Millsap"
460847,14607819,40,"Millsholm"
460847,14607820,40,"Millsap"
460847,14607821,10,"Unnamed"
460847,14607822,10,"Sehorn"
460848,14608648,40,"Millsholm"
460848,14608649,40,"Millsap"
460848,14608650,10,"Unnamed"
460848,14608651,10,"Sehorn"
460849,14608652,40,"Millsholm"
460849,14608653,40,"Millsap"
460849,14608654,10,"Unnamed"
460849,14608655,10,"Sehorn"
460850,14607823,85,"Moda"
460850,14607824,5,"Kimball"
460850,14607825,5,"Perkins"
460850,14607826,5,"Corning"
460851,14608704,85,"Moda"
460851,14608705,5,"Kimball"
460851,14608706,5,"Perkins"
460851,14608707,5,"Corning"
460852,14608674,85,"Molinos"
460852,14608675,5,"Riverwash"
460852,14608676,5,"Vina"
460852,14608677,5,"Anderson"
460853,14607827,85,"Molinos"
460853,14607828,8,"Vina"
460853,14607829,7,"Unnamed"
460854,14607830,85,"Molinos"
460854,14607831,8,"Vina"
460854,14607832,7,"Unnamed"
460855,14607833,85,"Molinos"
460855,14607834,8,"Vina"
460855,14607835,7,"Unnamed"
460856,14607836,85,"Molinos"
460856,14607837,8,"Vina"
460856,14607838,7,"Unnamed"
460857,14607839,85,"Molinos"
460857,14607840,8,"Vina"
460857,14607841,7,"Millrace"
460858,14607842,60,"Molinos"
460858,14607843,20,"Riverwash"
460858,14607844,10,"Channels"
460858,14607845,3,"Unnamed"
460858,14607846,5,"Millrace"
460858,14607847,2,"Vina"
460859,14607848,85,"Myers"
460859,14607849,1,"Unnamed"
460859,14607850,5,"Zamora"
460859,14607851,4,"Sehorn"
460859,14607852,5,"Yolo"
2766072,14607161,85,"Nanny"
2766072,14607162,5,"Windy"
2766072,14607163,10,"Cohasset"
460860,14607853,85,"Nacimiento"
460860,14607854,1,"Unnamed"
460860,14607855,7,"Altamont"
460860,14607856,7,"Newville"
460861,14607857,85,"Nacimiento"
460861,14607858,8,"Newville"
460861,14607859,7,"Altamont"
2747736,14608612,85,"Nacimiento"
2747736,14608613,1,"Unnamed"
2747736,14608614,7,"Newville"
2747736,14608615,7,"Dibble"
460863,14608656,1,"Unnamed"
460863,14608657,7,"Newville"
460863,14608658,7,"Dibble"
460863,14608659,85,"Nacimiento"
460864,14607860,40,"Nacimiento"
460864,14607861,40,"Altamont"
460864,14607862,1,"Unnamed"
460864,14607863,9,"Unnamed"
460864,14607864,10,"Newville"
460865,14607865,40,"Nacimiento"
460865,14607866,40,"Altamont"
460865,14607867,1,"Unnamed"
460865,14607868,10,"Unnamed"
460865,14607869,9,"Newville"
460866,14607870,40,"Nacimiento"
460866,14607871,40,"Altamont"
460866,14607872,1,"Unnamed"
460866,14607873,10,"Unnamed"
460866,14607874,9,"Newville"
460867,14607875,40,"Nacimiento"
460867,14607876,40,"Altamont"
460867,14607877,1,"Unnamed"
460867,14607878,9,"Dibble"
460867,14607879,10,"Newville"
460868,14607880,40,"Nacimiento"
460868,14607881,40,"Newville"
460868,14607882,1,"Unnamed"
460868,14607883,10,"Altamont"
460868,14607884,9,"Dibble"
460869,14607885,40,"Nacimiento"
460869,14607886,40,"Newville"
460869,14607887,1,"Unnamed"
460869,14607888,10,"Altamont"
460869,14607889,9,"Dibble"
460870,14607890,40,"Nacimiento"
460870,14607891,40,"Newville"
460870,14607892,1,"Unnamed"
460870,14607893,10,"Altamont"
460870,14607894,9,"Dibble"
460871,14607895,40,"Nacimiento"
460871,14607896,40,"Newville"
